id,title,description,price,price_million,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images_count,crawled_at
127213068,"Bán nhà riêng tại Lê Đại Hành, giá thỏa thuận, 193m2, mặt tiền 9.88m","Nhanh tay sở hữu căn nhà riêng 3 tầng tại Lê Đại Hành, Hai Bà Trưng, Hà Nội với diện tích 193m2.
- Mặt tiền rộng 9.88m, thuận lợi cho việc kinh doanh hoặc cho thuê.
- Ngõ vào rộng 3m, ô tô vào được dễ dàng.
- Pháp lý đầy đủ, sổ đỏ sẵn sàng.
- Hướng cửa chính Tây Nam, phù hợp với phong thủy.

Khu vực xung quanh:
+ Gần bệnh viện Trung ương Quân đội 108 và bệnh viện Y học cổ truyền Trung ương.
+ Công viên Tuổi trẻ Thủ đô và Công viên Thống Nhất để thư giãn.
+ Trường tiểu học Trưng Trắc trong khu vực.
+ Siêu thị tự chọn B11 Kim Liên và Winmart+ 27 Ngô Thì Nhậm gần đó.

Liên hệ ngay với Hoàng qua số *** để biết thêm chi tiết.",24000000000,24000.0,76,315789473.68421054,Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Phố Lê Đại Hành,21.010744,105.84901,,1020,1765075939000,,2025-12-07T06:28:25.441410+00:00
129143309,Bán gấp căn hộ chung cư cao cấp N03T8 Ngoại Giao Đoàn 3PN 2WC DT: 80m2,"Chính Chủ Bán gấp căn hộ chung cư cao cấp N03T Ngoại Giao Đoàn.
DT: 80m² giá 
Gồm 3pn 1 phòng khách + bếp 2wc.
Hướng cửa chính Bắc, ban công chính Nam
Nhà thiết kế hợp lý, phòng nào cũng đầy đủ ánh sáng.
Nhà đẹp đầy đủ nội thất.
LH : ***",8550000000,8550.0,129,66279069.76744186,Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Xuân Đỉnh,21.07094,105.79114,,1010,1765074564000,,2025-12-07T06:28:25.441410+00:00
129509389,CUỐI NĂM CẦN THANH KHOẢN GẤP TRẢ NỢ NH 100M2 BÌNH YÊN GIÁP ĐƯỜNG TL420,"- SẴN SỔ, PHÁP LÝ RÕ RÀNG
- CÁCH TL 420 CHỈ 20M
- ĐỐI DIỆN TRƯỜNG MẦM NON
- Ô TÔ ĐỖ TẬN CỬA, MT 5M, NỞ HẬU
LIÊN HỆ EM MAI ANH: ***",4000000000,4000.0,91,43956043.95604396,Hà Nội,Huyện Thạch Thất,Xã Bình Yên,Đường tỉnh 420,21.038223,105.547,,1040,1765074483024,,2025-12-07T06:28:25.441410+00:00
128887823,NHÀ HIẾM TRỊNH VĂN BÔ-40mX7TẦNG -PHÂN LÔ VỈA HÈ-THANG MÁY-OTO TRÁNH,"SIÊU PHẨM PHÂN LÔ – Ô TÔ TRÁNH – 7 TẦNG THANG MÁY – KINH DOANH / VĂN PHÒNG CỰC ĐẸP – 3 BƯỚC TỚI TRƯỜNG FPT
📍 Vị trí vàng:

Khu phân lô ngõ 3 Phương Canh, ô tô tránh, vỉa hè sạch đẹp.

Cách Trường Đại học FPT chỉ vài bước chân.

Khu vực phát triển mạnh, tiện ích xung quanh đầy đủ: chợ, trường, siêu thị, khu dân trí cao.

Phù hợp vừa ở vừa kinh doanh, hoặc đầu tư cho thuê.
📐 Thiết kế hiện đại – công năng tối ưu:

Tổng 7 tầng thang máy sang trọng.

Tầng 1: Gara ô tô + phòng khách rộng.

Tầng 2 → 6: Thông sàn khép kín, phù hợp văn phòng, spa, trung tâm đào tạo, hoặc căn hộ cho thuê.

Tầng 7: Phòng rộng + khu tiểu cảnh, sân thượng chill cực đẹp.
Chủ thân thiện và thiện chí bán.",13500000000,13500.0,121,111570247.9338843,Hà Nội,Quận Nam Từ Liêm,Phường Phương Canh,Phố Trịnh Văn Bô,21.040401,105.73972,,1020,1765074295000,,2025-12-07T06:28:25.441410+00:00
129371154,Phòng chính chủ Nguyễn Ngọc Vũ cho thuê,"Phòng cho thuê 
nằm trong khu nhà ba tầng, điện nước ổn định (nước máy sạch thành phố), an ninh rất tốt, vệ sinh sạch sẽ (có người quét dọn thường xuyên). WC nam nữ riêng biệt. Giá 1500k/tháng.",1500000,1.5,79,18987.3417721519,Hà Nội,Quận Cầu Giấy,Phường Trung Hoà,Đường Nguyễn Ngọc Vũ,21.00956,105.81183,,1050,1765081958000,,2025-12-07T06:28:25.441410+00:00
129512467,🧏 Hàng Mới nhờ anh em kết nối- Xâm Thị - Hồng Vân - Đang Sôi Động Rực,"🧏 Hàng Mới nhờ anh em kết nối- Xâm Thị - Hồng Vân - Đang Sôi Động Rực Rỡ

☘️ DT: 61m mặt tiền = hậu 4,5 m 

 🔸 vài bước lên đường vành đai 4 - cầu Mễ sở khu tái định cư hồng vân, chợ hồng vân 

🌈Đường 2,5 m- Ô Tô Vào

🏖 20M Ra Trục Chính Xâm Thi - khu vực đang phát triển từng ngày đường trên cao cầu mễ Sở đang thi công  giao thông thuận lợi cách hoàng mai chỉ 15 km giá đất khu vực đang tăng từng ngày",3600000000,3600.0,93,38709677.41935484,Hà Nội,Huyện Thường Tín,Xã Hồng Vân,Xâm Thị,20.877398,105.9083,,1020,1765071783000,,2025-12-07T06:28:25.441410+00:00
129509396,"Cho thuê nhà, pccc, Thang máy, Vỉa hè, 105m2_ 5T, Phố Đào Tấn-51 Tr","Tôi chính chủ cho thuê nhà  VP, Nhà hàng, KD , pccc, Thang máy, Vỉa hè, 105m2_ 5 tầng, giá: 51 Triệu. Phố Đào Tấn. Liên hệ chính chủ: ***
_Nội thất thiết bị mới, cao cấp, hiện đại, thang. 
_Vỉa hè lớn, mặt tiền rộng, căn góc, 2 cửa đi, thoáng.
_Vị trí ngay ngã ba, khu đông dân cư, kinh doanh sầm uất, nhiều văn phòng, công ty. 
_Phù hợp văn phòng, kinh doanh, NHÀ HÀNG.
_ Thuận tiện ra phố  Nguyễn Văn Ngọc, Linh Lang, đường Bưởi, Phan kế Bính, Nguyễn Khánh Toàn, Quan Hoa, Kim Mã, Liễu Giai, Văn Cao, Đội Cấn, Kim Mã Thượng
Thông ra tuyến đường Vạn Bảo, Vạn Phúc, Nguyễn Chí Thanh, Chùa Hà, Nguyễn Văn Huyên, Giảng Võ, Cầu Giấy, La Thành, Hoàng Hoa Thám, Phạm Huy Thông
Ngay gần Văn Hóa – Nghệ Thuật Quân Đội, Thực Nghiệm Khoa Học Giáo Dục, Nguyễn Trãi, Thực Nghiệm, Thế Giới Trẻ Em, Vinschool Metropolis, 
_Liên hệ trực tiếp chủ nhà : ***",51000000,51.0,74,689189.1891891892,Hà Nội,Quận Ba Đình,Phường Cống Vị,Phố Đào Tấn,21.032362,105.80956,,1030,1765075801000,,2025-12-07T06:28:25.441410+00:00
129518612,"Bán nhà mặt phố Bạch Mai, Hai Bà Trưng 30m2, 2 tầng, giá 12.5 tỷ.","Chính chủ bán nhà mặt phố Bạch Mai quận Hai Bà Trưng thành phố Hà Nội 30m2, 2 tầng, giá 12.5 tỷ. 
Vị trí mặt phố vỉa hè rộng kinh doanh mọi loại hình nhà mặt phố. 
- Hiện trạng là nhà 2 tầng cũ phù hợp khách đầu tư xây mới siêu hiếm. 
- Sổ đỏ riêng.
- Giá bán 12.5 tỷ. Lh ***.",12500000000,12500.0,76,164473684.21052632,Hà Nội,Quận Hai Bà Trưng,Phường Bạch Mai,Phố Bạch Mai,21.003136,105.850945,,1020,1765072202000,,2025-12-07T06:28:25.441410+00:00
129514007,Nhà Phương mai VỊ TRÍ ĐẮC ĐỊA - NHÀ 4 TẦNG - THOÁNG TRƯỚC SAU,"VỊ TRÍ ĐẮC ĐỊA -KINH DOANH NHÀ 4 TẦNG - THOÁNG TRƯỚC SAU - DIỆN TÍCH RỘNG

✅Mô tả:
🍀Nhà mình bán nằm trong khu tập thể nước sạch Phương Mai, SỬ DỤNG TỔNG 110M
🍀 Căn hộ thoáng sáng, thiết kế 4 tầng:
-Tầng 1: Khu để xe, phòng khách, bếp, wc, 01 phòng ngủ.
-Tầng 2, 3: mỗi tầng 01 ngủ.
-Tầng 4: phòng thờ, wc.
🍀 Khu vực rất thuận tiện, sát bệnh viện Bạch Mai, xung quanh các trường đại học lớn Bách - Kinh - Xây, chợ cách nhà 500m.
📕Sổ đỏ cất két, luôn sẵn sàng giao dịch.
LIÊN HỆ E VÂN ĐỂ XEM NHÀ TRỰC TIẾP",5400000000,5400.0,75,72000000.0,Hà Nội,Quận Đống Đa,Phường Phương Mai,Phố Phương Mai,21.004192,105.84117,,1010,1765087923000,,2025-12-07T06:28:25.441410+00:00
129516572,"Bán đất sổ đỏ 180m2 mặt đường Quốc Oai gần Chùa Thầy, CEO, Tuần Châu","Cơ hội hiếm tại Quốc Oai – lô đất đẹp, tiềm năng sinh lời cao
Diện tích 180m², mặt tiền hơn 13m, đất sổ đỏ chính chủ.
Nằm ngay trục đường Chùa Thầy (421B) – tuyến giao thông huyết mạch đi qua khu danh thắng Chùa Thầy.
Vị trí nằm giữa khu du lịch Chùa Thầy – Tuần Châu, gần đầy đủ tiện ích: trường C1, C2, C3, chợ, dịch vụ… Chỉ 500m tới cao tốc Láng – Hòa Lạc, di chuyển cực thuận tiện.
Liên hệ *** để xem đất và nhận thêm thông tin chi tiết. Cảm ơn anh/chị!",17000000000,17000.0,90,188888888.8888889,Hà Nội,Huyện Quốc Oai,Xã Sài Sơn,421B,21.032455,105.64712,,1040,1765075923000,,2025-12-07T06:28:25.441410+00:00
129522716,"Trương Định – Gần ô tô 15m – Có sân để xe riêng – 4 tầng, sổ đỏ","🔥 Vài bước ra ô tô – Có sân để xe riêng
Nhà thuộc khu Trương Định, vị trí cực đẹp, cách ô tô chỉ 15m, ngõ siêu nông, đi lại vô cùng thuận tiện.
Điểm cộng giá trị: có sân để xe riêng, không cần đưa xe vào trong nhà – gọn gàng, sạch sẽ và rất tiện sinh hoạt.

📍 Tiện ích xung quanh đầy đủ:
Gần trường, gần chợ, sát bãi gửi ô tô; khu dân cư đông, an ninh tốt, thuận tiện cho gia đình trẻ hoặc người lớn tuổi.

📐 Diện tích sử dụng rộng rãi:

Diện tích sổ: 30m²

Thực tế sử dụng: ~35m² nhờ phần sân để xe.

🏠 Thiết kế hợp lý – Công năng tối ưu:

Tầng 1: Sân để xe + phòng khách + bếp.

Tầng 2 – 3: Mỗi tầng 1 phòng ngủ + 1 nhà vệ sinh riêng.

Tầng 4: Phòng thờ + sân phơi thoáng sáng.

📜 Pháp lý chuẩn:
Sổ đỏ chính chủ, sang tên nhanh chóng.

💰 Nhà đẹp – Giá dễ tiếp cận – Cơ hội sở hữu tại Trương Định hiếm có!",7700000000,7700.0,80,96250000.0,Hà Nội,Quận Hoàng Mai,Phường Định Công,Trương Định,20.983137,105.83196,,1020,1765072020000,,2025-12-07T06:28:25.441410+00:00
129526302,"NHÀ ĐẸP VĂN PHÚ - HÀ ĐÔNG
📣 VỪA Ở, VỪA KD VĂN PHÒNG","NHÀ ĐẸP VĂN PHÚ - HÀ ĐÔNG
📣 VỪA Ở, VỪA KD VĂN PHÒNG💯 VỈA HÈ RỘNG💯 GẦN CHỢ, TRƯỜNG💯 Ô TÔ TRÁNH
Ô tô tránh, vỉa hè, ngõ thông ra ô bàn cờ.Gần chợ, trường học, dân cư văn minh, an ninh tốt.",16900000000,16900.0,86,196511627.90697676,Hà Nội,Quận Hà Đông,Phường La Khê,Quang Trung,20.96095,105.76307,,1020,1765075686000,,2025-12-07T06:28:25.441410+00:00
128566816,"Bán nhà Đại An, 55m2, dân xây, vỉa hè ô tô tránh, kinh doanh","Tôi cần bán nhà mặt phố Đại An phường Văn Quán quận Hà Đông, Hà Nội. 
- Nhà dân xây đẹp long lanh sẵn ở và khai thác.
- Khu phố sầm uất kinh doanh đỉnh cao.
- Nhà thuộc khu tập thể ĐH Kiến Trúc, nguồn gốc cán bộ được phân. 

Mặt đường kinh doanh, oto ra vào buôn bán sầm uất. 
Diện tích 55m2 giá 21 tỷ",21000000000,21000.0,86,244186046.5116279,Hà Nội,Quận Hà Đông,Phường Văn Quán,Đường Trần Phú,20.979448,105.78709,,1020,1765075380000,,2025-12-07T06:28:25.441410+00:00
129298978,Cho thuê phòng studio diện tích sử dụng 43m2 tại 99/158 Định Công Hạ,"Cần cho thuê nhà, xây dạng studio, diện tích sử dụng 43m2. 
Nhà 2 ngủ 1 đơn, 1 đôi. Hệ tủ đựng đồ rộng rãi, thoải mái cho 3,4 người sử dụng.
Full nội thất, điều hòa, tủ lạnh, máy giặt, bếp từ, nóng lạnh, giường tủ.
Đầu tháng 12 có thể vào ở luôn được. Mưa bão không ảnh hưởng ngập lụt, ở nơi cao ráo gần hồ Định Công
Khu ở yên tĩnh, riêng tư, tự do về giờ giấc, nhà không chung chủ, ở riêng.
Phù hợp cho gia đình 3,4 người ở.
Ai có nhu cầu thuê xin vui lòng liên hệ.",4500000,4.5,80,56250.0,Hà Nội,Quận Hoàng Mai,Phường Định Công,Ngách 99/158 P.Định Công Hạ,20.977098,105.82869,,1050,1765081695000,,2025-12-07T06:28:25.441410+00:00
129494562,"Chính chủ cần bán căn hộ 85m2 gồm 2p, 2vs tại toà C2 Xuân Đỉnh","🏢 Căn hộ 1904 giá 4,xx tỷ tại Toà chung cư C2 Xuân Đỉnh, view toàn cảnh công viên Hoà Bình, tiện bến xe Bus Nam Thăng Long, trạm sạc xe điện Vin..
📐 Diện tích: 85m²
🛏 Thiết kế: 2 phòng ngủ – 2 vệ sinh
🧭 Hướng: Đông Bắc/ Tây Nam 
🛋 Nội thất: Full đủ đồ, chỉ việc xách vali vào ở
📜 Pháp lý: pháp lý chuẩn, sẵn sàng Công chứng",4350000000,4350.0,129,33720930.23255814,Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,Xuân Đỉnh,21.06862,105.79153,,1010,1765078646000,,2025-12-07T06:28:25.441410+00:00
129527332,"Nhà mặt phố quận Cầu Giấy, vỉa hè, kinh doan, đầu tư, 115m2, 40 tỷ","Nhà mặt phố Dương Quảng Hàm, sát mặt phố Cầu Giấy – nơi giá trị kinh doanh hội tụ, dòng tiền chảy mạnh, vị trí vàng, gần phố Cầu Giấy, chợ Quan Hoa, trường Đại Học Thủ Đô... 
– cơ hội vàng cho nhà đầu tư săn hàng giá trị thực.
- Sổ đỏ đẹp, sẵn giao dịch 
- Liên hệ   :  Chu Lan - khong787288188",40000000000,40000.0,79,506329113.9240506,Hà Nội,Quận Cầu Giấy,Phường Quan Hoa,Phố Dương Quảng Hàm,21.03514,105.800156,,1020,1765078333000,,2025-12-07T06:28:25.441410+00:00
129327651,GIẢI PHÓNG - TRƯƠNG ĐỊNH - GẦN BẾN XE GIÁP BÁT - NƯỚC NGẦM - MỚI - 46m,"GIẢI PHÓNG - TRƯƠNG ĐỊNH - GẦN BẾN XE GIÁP BÁT - NƯỚC NGẦM - MỚI - 46m2 - 5 TẦNG - NHỈNH 10 TỶ
- Thiết kế giếng trời thoáng sáng.
- Ô tô đỗ cửa.
- Phù hợp văn phòng, kinh doanh.
- Sổ đỏ nở hậu nhẹ.
- ☎️ Liên hệ ngay: *** e Cần bds",10500000000,10500.0,80,131250000.0,Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Giải Phóng,20.966022,105.84206,,1020,1765076977000,,2025-12-07T06:28:25.441410+00:00
129402406,"Chính chủ cho thuê MBKD siêu đẹp Hào Nam, 4 tầng *59m2/tầng","Mặt bằng đẹp, thoáng, khu siêu tiện ích, gần văn phòng đông đúc, các ngân hàng lớn, trường đại học, bệnh viện.... Chấp nhận kinh doanh mọi mô hình, bao gồm cả nhà hàng ăn uống.",40000000,40.0,75,533333.3333333334,Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Hào Nam,21.02115,105.82598,,1030,1765079961000,,2025-12-07T06:28:25.441410+00:00
129522727,"CHO THUÊ PHÒNG ĐẸP – FULL NỘI THẤT – CHỈ 3,8TRIỆU/THÁNG","Ngõ 8/191/1 Lê Quang Đạo, Mỹ Đình, Nam Từ Liêm, Hà Nội

Vị trí cực kỳ thuận tiện:
	•	Gần bến xe Mỹ Đình, sân vận động Mỹ Đình, đường Phạm Hùng, Lê Đức Thọ.
	•	Cách Đại học Thương mại, Đại học Quốc gia, ĐH Sư phạm chỉ 5–10 phút di chuyển.
	•	Khu dân trí cao, an ninh đảm bảo, giao thông thuận tiện.

⸻

💰 Giá thuê: 3.800.000đ/tháng
📐 Diện tích: 15 m2

⸻

🛏️ Tiện nghi đầy đủ:
	•	Giường ngủ + tủ quần áo mới 100%.
	•	Máy lạnh (điều hòa), bình nóng lạnh.
	•	Bếp, máy giặt, máy sấy dùng chung.
	•	Nhà vệ sinh khép kín, lát gạch men sạch sẽ.
	•	Ban công thoáng mát, cửa sổ lớn đón ánh sáng tự nhiên.
	•	Sàn gạch sáng, tường sơn mới.

⸻

🔒 An ninh & dịch vụ:
	•	Ra vào bằng khóa vân tay, tự do giờ giấc.
	•	Camera an ninh 24/24.
	•	Internet tốc độ cao, truyền hình cáp.
	•	Điện nước tính theo giá nhà nước.

⸻

📞 Liên hệ:
👉 Anh Huân – ***",3800000,3.8,121,31404.95867768595,Hà Nội,Quận Nam Từ Liêm,Phường Phú Đô,Ngõ 8/191/1 Lê Quang Đạo,21.012432,105.767395,,1050,1765087923000,,2025-12-07T06:28:25.441410+00:00
